Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,,,Pressure
1.17,0.12,2.46,-1.04,0.001
1.18,1.30,-0.49,0.09,-0.005
1.19,1.37,-1.70,1.38,-0.005
1.20,2.33,2.08,-1.41,-0.016
1.21,1.44,1.93,-3.22,-0.016
1.22,-0.84,-1.48,1.00,0.012
1.23,-1.43,-1.17,0.62,0.006
1.24,-1.14,1.93,-2.54,0.001
1.25,-1.21,0.64,-1.26,0.012
1.26,-0.33,-1.32,1.75,-0.005
1.27,0.26,0.95,0.40,0.006
1.28,-0.40,1.10,0.55,0.017
1.29,0.63,-0.42,1.30,0.001
1.30,1.44,0.26,-0.96,0.012
1.31,1.52,-1.10,-1.72,0.001
1.32,0.93,-0.49,-1.49,-0.010
1.33,1.22,1.70,-0.51,-0.016
1.34,0.48,-0.04,2.88,0.001
1.35,-0.25,-0.11,1.00,0.001
1.36,-0.03,2.23,-0.36,0.001
1.37,-1.36,0.79,0.17,0.001
1.38,-1.58,-1.55,-0.06,0.006
1.39,-0.47,-0.57,-0.89,0.012
1.40,1.89,-0.79,1.45,0.001
1.41,2.48,-0.42,0.40,-0.016
1.42,2.55,-0.34,0.77,-0.016
1.43,0.93,-1.25,-1.41,-0.010
1.44,1.00,0.64,0.77,-0.016
1.45,1.66,3.14,0.25,0.012
1.46,0.34,1.17,-1.64,0.006
1.47,-1.29,-2.54,0.02,0.012
1.48,-0.99,-1.32,0.47,0.006
1.49,0.04,2.08,-0.36,0.017
1.50,0.04,-0.72,0.85,0.012
1.51,-0.40,-2.08,3.41,0.017
1.52,2.70,0.87,-0.51,-0.016
1.53,2.11,0.04,-1.49,-0.010
1.54,0.63,0.64,-0.21,-0.005
1.55,2.40,2.16,-1.11,-0.010
1.56,0.56,1.02,-1.64,0.006
1.57,-0.92,-1.85,-0.58,0.006
1.58,-0.55,-1.02,1.68,0.001
1.59,-0.62,2.31,0.77,0.006
1.60,-0.77,1.02,1.38,0.001
1.61,-0.92,-0.64,-0.06,0.006
1.62,-0.18,0.64,-0.21,0.006
1.63,0.26,-0.04,-1.11,-0.010
1.64,0.04,-0.72,1.07,-0.010
1.65,1.66,0.42,-0.43,-0.010
1.66,1.22,-0.72,1.30,-0.016
1.67,1.22,0.87,-1.41,-0.021
1.68,0.26,2.46,-1.19,0.012
1.69,-2.84,-0.57,-0.43,0.012
1.70,-2.32,-0.19,1.15,0.012
1.71,-1.07,1.48,-1.49,0.006
1.72,-1.14,-1.78,1.38,0.006
1.73,1.44,-0.34,-0.43,-0.016
1.74,1.44,1.40,1.23,-0.016
1.75,0.85,-0.49,-2.92,-0.005
1.76,0.26,-0.34,-0.58,-0.005
1.77,-0.11,2.54,-0.58,0.006
1.78,-0.03,-0.42,-0.89,0.001
1.79,-0.70,-2.16,-0.51,0.006
1.80,0.78,1.02,1.23,0.001
1.81,0.85,0.79,-0.13,0.001
1.82,-0.47,-1.02,-0.89,0.017
1.83,-0.18,1.17,-0.74,0.012
1.84,1.07,1.63,-0.58,-0.005
1.85,-0.62,-0.72,-0.74,0.012
1.86,0.85,-1.78,1.83,0.006
1.87,2.11,0.49,0.25,-0.005
1.88,0.93,0.42,-1.79,-0.005
1.89,0.56,-1.70,1.45,-0.010
1.90,0.04,0.57,1.38,0.012
1.91,0.34,1.70,-1.41,-0.010
1.92,-0.70,-1.02,1.15,0.006
1.93,-0.03,1.55,-0.06,-0.005
1.94,2.48,3.52,1.15,-0.032
1.95,1.22,-1.17,2.96,-0.010
1.96,0.34,-1.93,1.45,0.001
1.97,0.85,-0.26,-0.51,-0.005
1.98,0.48,-0.26,-2.17,0.012
1.99,0.34,2.01,-1.34,-0.005
2.00,1.07,-0.26,-1.72,-0.016
2.01,0.48,-1.78,1.60,-0.005
2.02,-0.03,1.55,-0.21,0.001
2.03,-1.21,-0.19,-0.81,-0.005
2.04,-2.47,-1.10,-1.64,0.012
2.05,0.63,1.02,-2.54,-0.016
2.06,-0.18,-0.19,-3.75,0.001
2.07,-0.70,-3.37,-2.62,0.001
2.08,-0.40,2.54,2.05,0.006
2.09,0.85,5.87,1.83,0.006
2.10,0.93,0.64,2.73,0.001
2.11,3.73,-1.25,1.68,-0.021
2.12,4.62,-2.16,5.52,-0.027
2.13,3.29,-1.48,1.90,-0.010
2.14,0.63,0.72,-5.33,0.001
2.15,-2.17,1.78,-2.54,0.028
2.16,-1.07,3.22,-0.96,0.006
2.17,0.71,2.01,-0.74,0.001
2.18,1.37,-1.55,4.47,0.001
2.19,1.37,-1.10,3.71,0.001
2.20,1.15,0.95,-0.81,0.001
2.21,1.07,0.19,2.05,0.001
2.22,0.56,0.49,-0.51,0.006
2.23,0.78,0.95,-3.75,0.001
2.24,1.00,0.64,-2.70,-0.010
2.25,1.15,1.17,2.05,0.006
2.26,-0.40,0.72,2.58,0.012
2.27,-0.40,0.64,1.15,0.001
2.28,-0.40,-0.19,1.38,0.012
2.29,-1.07,-1.10,-0.21,0.012
2.30,0.26,0.79,-3.15,-0.010
2.31,1.15,-0.04,-0.81,0.001
2.32,0.85,-2.54,2.28,-0.016
2.33,1.66,0.42,-1.34,-0.016
2.34,1.15,1.93,-2.24,0.001
2.35,1.22,0.04,0.70,-0.005
2.36,0.41,-0.19,-1.79,-0.010
2.37,0.04,2.91,0.47,0.001
2.38,0.41,0.95,1.30,0.001
2.39,-0.77,-3.67,-0.96,0.006
2.40,-1.95,-0.11,-0.96,-0.010
2.41,-1.14,1.02,-1.94,0.012
2.42,-0.55,1.70,-0.36,0.012
2.43,1.52,5.19,1.15,-0.010
2.44,2.62,3.97,1.00,-0.016
2.45,2.03,-1.85,2.81,0.001
2.46,1.07,-4.96,1.75,-0.010
2.47,0.85,-3.29,-1.04,-0.010
2.48,2.03,-1.85,-0.13,-0.010
2.49,1.15,-1.78,-0.96,-0.010
2.50,0.48,-1.85,-2.77,-0.010
2.51,1.00,3.60,-1.11,0.001
2.52,1.81,6.93,-2.02,-0.005
2.53,-1.07,1.70,2.88,0.006
2.54,-1.80,-3.29,0.40,0.006
2.55,1.15,0.49,2.21,-0.005
2.56,1.96,-1.55,1.68,-0.016
2.57,2.03,-3.97,-1.41,-0.005
2.58,3.43,-1.32,-0.66,-0.021
2.59,3.43,1.55,-0.81,-0.010
2.60,0.93,0.87,-2.47,-0.010
2.61,-1.88,-0.79,0.55,0.006
2.62,-2.61,0.19,1.45,0.017
2.63,-2.47,-0.26,-0.43,0.012
2.64,-1.43,-1.10,1.60,0.017
2.65,1.89,2.23,1.30,-0.016
2.66,3.29,2.54,-2.39,-0.010
2.67,2.62,-1.48,-0.13,-0.010
2.68,0.78,-1.32,-2.09,-0.016
2.69,0.71,1.55,-0.66,0.006
2.70,-0.11,-1.17,0.70,-0.005
2.71,-1.73,-1.85,0.32,0.006
2.72,0.93,0.95,1.00,-0.010
2.73,0.34,1.63,-0.43,0.006
2.74,-0.47,1.25,-1.49,0.012
2.75,-0.92,-0.64,-0.13,0.012
2.76,-0.70,-1.10,2.13,0.006
2.77,0.12,1.93,-0.66,0.006
2.78,0.85,-0.34,-0.81,-0.010
2.79,1.22,-1.63,1.38,-0.010
2.80,0.93,0.79,0.62,-0.005
2.81,0.41,0.42,-0.13,0.001
2.82,0.19,0.42,0.47,0.001
2.83,0.41,1.63,-0.66,0.001
2.84,0.56,0.19,1.68,-0.010
2.85,0.34,0.26,-0.28,0.001
2.86,-0.25,1.70,-0.96,0.001
2.87,0.41,-0.26,1.75,0.001
2.88,1.07,0.26,2.21,-0.005
2.89,1.00,1.32,-0.96,-0.010
2.90,1.52,-0.49,-0.06,-0.010
2.91,1.22,-0.04,0.47,0.006
2.92,1.15,-0.42,0.40,0.006
2.93,-0.25,-0.42,-0.74,-0.005
2.94,0.48,1.02,0.32,-0.005
2.95,0.78,1.40,0.70,0.001
2.96,-0.55,-0.57,-0.96,0.001
2.97,0.41,-0.26,0.77,0.001
2.98,1.00,1.17,1.00,-0.016
2.99,-0.25,0.19,-0.96,0.001
3.00,-0.11,-0.49,-0.43,0.001
3.01,-0.03,-1.55,0.92,0.001
3.02,-0.84,0.19,-1.49,0.012
3.03,0.26,1.48,-2.92,0.012
3.04,0.34,-0.34,0.32,0.001
3.05,-0.40,-0.04,1.23,0.012
3.06,0.41,1.48,0.70,0.001
3.07,-0.18,-0.34,0.09,0.001
3.08,0.26,0.42,0.02,0.006
3.09,1.30,0.26,-1.49,0.001
3.10,0.34,-0.95,0.70,0.006
3.11,1.59,0.34,0.62,-0.010
3.12,1.44,0.34,0.32,-0.010
3.13,0.93,-1.10,0.40,-0.016
3.14,0.26,-0.42,0.40,0.001
3.15,0.19,0.72,0.17,0.006
3.16,-0.62,0.11,-0.13,-0.016
3.17,0.34,-0.04,1.53,0.001
3.18,1.44,0.87,1.90,-0.021
3.19,1.59,-0.57,-1.11,-0.005
3.20,0.56,-0.11,-1.64,-0.005
3.21,1.15,0.72,-0.51,-0.010
3.22,1.30,-0.11,1.45,-0.005
3.23,1.07,-0.42,-0.28,0.006
3.24,0.71,-0.95,-0.58,-0.005
3.25,0.93,-1.02,0.25,-0.016
3.26,0.19,0.42,0.70,0.006
3.27,-0.03,0.26,-1.11,0.006
3.28,0.93,0.42,0.25,-0.016
3.29,1.89,0.34,-0.36,-0.016
3.30,0.93,-0.87,-0.06,-0.005
3.31,0.71,1.25,-1.87,-0.010
3.32,0.48,1.40,1.75,-0.010
3.33,-1.36,-1.17,1.38,0.017
3.34,-0.62,-0.19,-0.21,0.006
3.35,0.19,-0.57,-0.96,-0.016
3.36,0.19,-0.49,-0.66,-0.005
3.37,1.66,0.95,-1.49,-0.010
3.38,0.19,-0.26,0.62,0.001
3.39,-0.25,0.04,-1.04,-0.005
3.40,-0.55,0.11,-0.13,0.012
3.41,-1.58,0.49,0.17,0.012
3.42,0.41,0.72,0.92,-0.005
3.43,0.12,-0.11,0.85,0.001
3.44,0.34,0.19,0.55,0.001
3.45,1.15,0.11,0.85,-0.021
3.46,0.41,0.87,-0.21,-0.010
3.47,0.63,-0.04,-1.41,-0.005
3.48,0.26,-1.40,0.09,0.001
3.49,-0.33,0.57,-1.79,0.012
3.50,-0.25,0.04,-1.11,0.022
3.51,-0.47,-0.49,-0.51,0.017
3.52,-0.70,0.64,1.15,0.006
3.53,-0.18,-0.04,0.77,0.006
3.54,-0.40,-0.11,-0.74,0.001
3.55,0.56,0.26,-0.21,0.001
3.56,1.81,-0.57,0.47,-0.005
3.57,1.96,0.64,-0.43,0.001
3.58,1.59,0.49,-1.64,-0.010
3.59,-0.55,-0.79,-0.51,-0.016
3.60,-1.21,1.40,-0.06,0.006
3.61,-0.77,1.48,0.17,0.012
3.62,-0.18,-1.10,0.55,0.012
3.63,1.81,0.42,1.00,-0.016
3.64,2.48,0.95,1.38,-0.021
3.65,0.63,-0.49,0.09,0.006
3.66,-0.62,0.11,-0.81,0.012
3.67,0.12,0.34,-0.81,0.006
3.68,0.04,-1.25,0.09,0.006
3.69,1.22,-0.57,1.38,-0.005
3.70,0.93,0.87,0.70,0.012
3.71,1.37,1.02,1.60,-0.005
3.72,1.15,1.25,0.09,0.001
3.73,0.12,0.57,0.32,-0.010
3.74,-0.62,0.64,1.38,0.017
3.75,-0.33,-0.34,-3.22,0.006
3.76,0.19,-1.02,0.85,0.001
3.77,2.55,0.57,1.15,-0.010
3.78,0.93,-0.34,0.62,-0.010
3.79,1.15,-0.57,-1.34,-0.005
3.80,1.22,1.32,0.09,0.006
3.81,1.00,0.95,0.25,-0.016
3.82,-0.99,-2.54,0.09,0.012
3.83,-1.36,-0.87,-2.92,0.022
3.84,-0.70,1.85,-0.96,0.006
3.85,-0.70,0.87,2.36,0.006
3.86,-0.99,0.49,-1.87,-0.005
3.87,0.63,0.95,-0.81,-0.010
3.88,1.89,0.72,-0.06,-0.010
3.89,1.44,-0.19,0.70,0.001
3.90,0.78,-0.49,-0.36,0.001
3.91,1.07,-0.57,-0.28,-0.010
3.92,0.85,0.72,-0.51,-0.010
3.93,-0.62,-0.26,0.25,-0.005
3.94,-1.14,-1.85,-1.49,0.001
3.95,0.34,1.02,1.15,-0.005
3.96,0.71,2.54,-0.21,0.006
3.97,-0.40,-1.25,3.03,0.012
3.98,-0.11,1.17,-0.89,0.006
3.99,0.41,2.01,-0.51,0.001
4.00,0.63,-1.25,-0.66,-0.005
4.01,1.74,-1.78,0.70,-0.016
4.02,2.11,-0.64,0.85,-0.010
4.03,1.66,0.11,-0.51,-0.010
4.04,1.89,0.79,0.70,-0.005
4.05,1.07,0.42,0.09,-0.010
4.06,0.04,0.42,-1.19,0.001
4.07,0.04,0.79,2.13,-0.005
4.08,0.41,0.34,0.09,-0.005
4.09,0.04,-0.95,-1.11,0.012
4.10,0.63,-2.31,3.11,0.001
4.11,1.37,-2.08,1.60,-0.010
4.12,0.26,2.16,-2.32,0.001
4.13,2.03,2.99,-2.85,-0.005
4.14,1.66,1.02,-0.06,0.001
4.15,0.41,0.72,0.25,-0.005
4.16,-0.70,0.04,0.02,0.012
4.17,0.04,-1.40,1.98,0.001
4.18,-0.03,-0.19,0.85,0.001
4.19,-0.18,-0.57,-1.19,0.006
4.20,0.12,0.34,-0.74,-0.005
4.21,-0.40,0.57,-0.74,0.001
4.22,-0.77,0.34,-1.04,0.006
4.23,1.07,0.04,0.32,0.006
4.24,1.96,-0.11,-0.06,-0.010
4.25,2.18,-0.34,0.25,-0.010
4.26,1.52,0.19,0.09,-0.016
4.27,0.93,0.79,0.02,0.001
4.28,0.56,0.11,-0.21,0.001
4.29,0.78,-0.42,-0.43,-0.005
4.30,0.48,0.19,1.45,0.001
4.31,-0.99,0.42,-0.28,0.001
4.32,-0.40,0.87,-1.41,0.006
4.33,0.85,0.95,0.09,-0.005
4.34,1.66,-0.19,-0.43,-0.016
4.35,1.66,-2.16,-0.21,-0.010
4.36,1.15,-1.40,-2.02,-0.005
4.37,1.15,0.79,-0.58,-0.021
4.38,0.19,0.57,1.15,0.006
4.39,-0.11,-0.95,-0.66,0.012
4.40,0.56,1.32,-1.56,-0.021
4.41,1.00,2.16,-1.04,0.001
4.42,1.07,-0.34,1.83,-0.010
4.43,1.30,0.26,0.17,-0.005
4.44,0.34,-0.26,-2.17,0.001
4.45,0.56,-2.38,1.90,0.001
4.46,1.30,0.72,1.38,0.001
4.47,0.85,1.40,0.62,-0.021
4.48,0.93,-0.57,1.68,-0.010
4.49,1.22,1.48,-0.06,-0.010
4.50,1.44,1.55,-1.56,-0.010
4.51,0.85,-1.17,1.00,-0.005
4.52,1.37,-0.26,1.90,-0.010
4.53,1.89,0.64,0.09,-0.005
4.54,0.93,-1.25,2.81,-0.016
4.55,0.12,-0.11,-0.81,0.001
4.56,-0.18,1.17,-0.28,0.001
4.57,-0.55,0.79,-0.13,0.006
4.58,-0.70,1.63,0.02,0.006
4.59,-0.18,1.17,0.09,0.001
4.60,0.04,-1.17,0.32,0.012
4.61,0.78,0.72,0.02,-0.010
4.62,1.66,0.87,-0.13,-0.010
4.63,0.48,-1.17,0.40,0.001
4.64,0.85,-0.34,-1.49,0.006
4.65,0.04,-0.04,-0.74,0.006
4.66,-1.21,0.34,0.85,-0.005
4.67,-1.14,0.72,-1.04,0.006
4.68,-0.99,-0.11,-1.72,0.006
4.69,0.56,0.87,1.90,0.017
4.70,1.81,1.10,0.32,-0.016
4.71,0.34,-0.49,-0.43,0.001
4.72,0.93,0.57,1.00,-0.005
4.73,1.07,0.95,-0.51,-0.010
4.74,-0.03,-0.11,0.09,-0.005
4.75,-0.18,0.19,-0.21,0.001
4.76,1.07,0.49,2.05,0.001
4.77,1.74,0.64,-2.24,-0.005
4.78,0.93,0.26,1.75,-0.005
4.79,1.37,-0.34,0.85,0.006
4.80,-0.33,-0.42,0.32,0.012
4.81,-0.47,1.02,-0.21,0.012
4.82,1.37,0.49,-0.13,0.001
4.83,0.48,-0.79,1.38,-0.016
4.84,0.34,-0.42,0.02,0.012
4.85,2.33,0.11,-0.06,-0.010
4.86,2.70,0.49,0.92,-0.016
4.87,2.18,0.19,0.17,-0.021
4.88,1.66,0.04,-1.41,-0.010
4.89,0.56,-0.04,0.02,-0.010
4.90,-0.55,-0.04,-0.21,0.001
4.91,0.04,-0.72,1.30,0.012
4.92,1.00,-0.11,0.62,-0.005
4.93,1.74,0.19,1.53,-0.021
4.94,1.59,0.04,0.32,0.001
4.95,0.93,0.49,-1.64,0.006
4.96,0.19,-0.26,-0.66,0.001
4.97,-0.25,-1.25,-1.19,0.001
4.98,0.48,0.57,-0.06,0.006
4.99,0.85,0.95,-1.19,0.001
5.00,0.19,-0.87,-2.47,-0.010
5.01,-0.70,-0.04,0.02,-0.005
5.02,0.12,-0.26,1.83,-0.005
5.03,-0.40,-1.17,-0.96,0.006
5.04,0.19,0.87,-0.81,0.006
5.05,1.96,1.02,-0.51,-0.005
5.06,1.37,-1.10,-0.13,-0.016
5.07,0.56,-0.79,-0.36,-0.010
5.08,0.63,0.49,-0.06,-0.016
5.09,0.71,0.42,0.02,0.001
5.10,0.63,-1.10,0.77,-0.005
5.11,1.07,-0.19,1.60,0.006
5.12,-0.33,1.48,-3.45,0.006
5.13,-1.43,0.04,0.77,0.001
5.14,-0.33,-0.26,-0.51,-0.005
5.15,-0.11,0.19,-0.36,0.006
5.16,0.56,-0.34,1.90,0.001
5.17,2.55,-0.04,-0.21,-0.016
5.18,0.78,1.02,-1.56,-0.016
5.19,1.52,-0.49,1.30,0.006
5.20,0.85,-0.79,2.88,-0.005
5.21,1.15,1.17,-1.94,-0.016
5.22,1.00,-0.34,0.09,0.006
5.23,1.52,-0.11,1.60,-0.010
5.24,1.66,1.25,-0.06,-0.010
5.25,0.78,-0.57,0.85,0.001
5.26,0.71,0.64,0.92,-0.005
5.27,2.03,0.79,1.68,-0.021
5.28,1.07,-0.95,0.40,-0.016
5.29,1.52,0.19,-0.06,0.001
5.30,1.81,-0.11,-0.28,-0.005
5.31,1.00,-2.01,-0.13,-0.005
5.32,0.19,-0.72,-1.56,-0.005
5.33,1.22,1.40,-1.26,-0.016
5.34,0.41,1.63,-1.94,0.001
5.35,-0.40,-0.87,-1.26,0.001
5.36,-2.69,-1.40,-1.26,0.022
5.37,-1.21,1.48,-2.02,0.017
5.38,0.71,1.40,-0.06,-0.005
5.39,0.63,-1.17,0.62,0.001
5.40,1.22,-0.79,-0.36,0.001
5.41,1.81,0.79,-3.37,0.001
5.42,0.19,0.57,-3.15,0.012
5.43,-0.92,-1.10,0.32,0.001
5.44,-0.99,0.34,-0.43,0.001
5.45,-0.84,0.87,0.17,0.006
5.46,0.41,-0.95,0.47,0.006
5.47,-0.33,0.87,-0.13,0.006
5.48,0.93,1.48,-0.21,-0.010
5.49,0.78,-0.19,0.55,-0.010
5.50,0.71,0.19,0.09,0.001
5.51,1.52,0.04,1.75,-0.016
5.52,1.74,0.49,0.55,-0.005
5.53,1.52,0.57,-1.19,-0.005
5.54,1.00,0.42,1.98,0.001
5.55,1.15,0.72,1.07,-0.005
5.56,0.19,-0.26,0.77,0.001
5.57,-0.40,0.95,0.55,0.001
5.58,1.30,0.64,0.02,-0.016
5.59,0.78,0.34,1.75,0.006
5.60,1.59,-0.57,0.17,-0.016
5.61,1.30,-0.49,1.00,-0.005
5.62,1.74,1.10,-1.41,0.001
5.63,1.00,0.19,1.23,0.001
5.64,2.18,1.02,-0.36,-0.016
5.65,1.15,1.17,0.25,-0.016
5.66,0.56,-2.99,-1.19,-0.016
5.67,0.48,0.42,3.86,0.006
5.68,1.30,3.52,-0.96,0.012
5.69,0.12,-0.19,0.62,0.006
5.70,0.04,-0.34,-0.36,0.012
5.71,1.37,1.40,-0.36,0.001
5.72,0.63,0.34,0.32,-0.005
5.73,0.56,-0.57,-0.36,0.001
5.74,0.71,0.26,1.30,0.001
5.75,0.85,0.34,-0.66,-0.005
5.76,1.00,-0.04,0.77,-0.010
5.77,0.04,0.26,-1.04,0.006
5.78,0.34,-0.57,1.15,0.001
5.79,0.12,0.19,-1.41,0.012
5.80,-0.03,0.04,-1.34,0.001
5.81,-0.18,0.04,-0.43,0.001
5.82,0.19,0.11,-2.17,-0.005
5.83,0.93,-0.79,1.15,-0.010
5.84,1.30,-0.11,-0.28,-0.010
5.85,1.74,0.42,-1.64,-0.005
5.86,1.22,-0.64,-0.13,-0.010
5.87,0.71,-1.40,-0.21,-0.010
5.88,0.63,0.04,-2.17,-0.010
5.89,0.26,-0.34,-1.04,0.001
5.90,0.78,-0.04,1.90,0.012
5.91,0.63,-0.11,-1.72,0.012
5.92,-0.55,0.11,-0.81,-0.005
5.93,1.22,2.16,-0.36,-0.016
5.94,1.44,0.26,0.47,-0.005
5.95,0.71,-2.46,0.09,0.001
5.96,1.66,-0.79,-0.66,-0.010
5.97,1.44,1.48,0.09,-0.005
5.98,0.19,-0.42,-1.87,-0.005
5.99,-0.77,-2.31,-0.66,0.006
6.00,-0.70,2.69,-0.81,0.006
6.01,1.07,1.85,1.45,-0.010
6.02,-0.62,-2.54,0.09,0.006
6.03,1.15,1.17,0.55,-0.005
6.04,1.37,1.10,0.77,-0.016
6.05,0.12,-2.38,0.77,0.012
6.06,0.19,0.26,-2.02,0.001
6.07,1.22,2.23,0.17,0.001
6.08,0.63,0.04,1.90,-0.016
6.09,0.19,-0.72,1.00,-0.010
6.10,0.12,1.78,-0.21,0.006
6.11,1.44,2.54,1.00,-0.010
6.12,2.40,0.49,0.25,-0.005
6.13,-0.25,-0.49,0.85,0.006
6.14,-3.06,-1.63,-0.21,0.022
6.15,-0.84,-0.87,0.85,0.001
6.16,-1.51,2.69,1.90,0.017
6.17,1.22,1.93,-1.72,-0.010
6.18,3.14,0.04,1.00,-0.010
6.19,2.18,2.08,-0.96,-0.016
6.20,1.96,1.48,5.82,-0.016
6.21,-0.25,-1.17,-0.06,-0.010
6.22,0.26,0.04,-2.62,0.006
6.23,0.48,-0.19,0.85,-0.005
6.24,0.12,0.19,-0.89,0.006
6.25,1.30,2.16,-0.36,-0.010
6.26,0.63,-0.19,0.25,-0.016
6.27,-1.43,-0.57,0.25,0.012
6.28,0.56,1.40,1.75,-0.016
6.29,0.19,-0.11,-0.66,-0.010
6.30,0.19,-0.26,-1.56,0.012
6.31,1.89,0.04,-1.34,-0.010
6.32,1.22,-0.04,-0.28,-0.021
6.33,1.22,-0.49,-1.87,-0.010
6.34,-0.03,-1.70,0.62,0.001
6.35,-1.36,1.10,-2.54,0.006
6.36,-0.47,0.95,-1.87,0.012
6.37,-1.14,-0.26,0.92,0.001
6.38,0.48,0.49,0.55,0.001
6.39,1.44,0.19,-1.79,-0.016
6.40,-0.03,-0.34,-1.04,0.006
6.41,1.30,-1.93,0.17,0.001
6.42,-0.18,-0.42,-1.41,-0.016
6.43,-0.11,1.25,-2.47,0.012
6.44,0.85,-0.57,-0.13,-0.010
6.45,-0.03,-0.04,-1.34,0.012
6.46,-1.21,0.57,-2.24,0.001
6.47,-1.66,-0.64,0.70,0.017
6.48,-0.62,0.87,-0.06,0.006
6.49,-1.07,-0.87,-3.00,0.012
6.50,1.37,-4.13,3.56,-0.010
6.51,3.21,1.93,1.45,-0.005
6.52,2.18,3.14,-2.02,-0.005
6.53,0.19,-2.61,2.96,-0.005
6.54,0.56,0.26,-3.30,0.001
6.55,1.00,4.66,-1.49,0.017
6.56,-0.47,-1.63,7.93,0.006
6.57,0.71,-2.46,0.62,-0.016
6.58,2.77,2.61,-0.21,-0.016
6.59,1.52,-0.72,1.68,-0.010
6.60,-0.47,-0.42,-0.74,0.006
6.61,-1.29,3.75,-0.96,0.006
6.62,-1.36,0.42,-0.89,0.012
6.63,-0.18,-1.55,2.66,0.006
6.64,1.96,0.49,1.38,-0.010
6.65,2.48,-0.79,0.77,-0.005
6.66,1.81,0.79,-0.21,0.012
6.67,0.93,1.48,-1.41,-0.005
6.68,-0.25,-0.49,-1.94,0.006
6.69,-0.70,-0.57,-0.36,0.006
6.70,-0.33,1.48,-0.66,0.001
6.71,1.00,0.11,-0.28,0.001
6.72,1.44,-0.64,0.70,-0.010
6.73,1.59,0.72,0.85,-0.005
6.74,0.85,1.17,-0.28,0.001
6.75,0.04,0.79,-0.21,-0.005
6.76,0.34,-1.78,0.40,-0.005
6.77,0.93,-1.85,1.00,-0.016
6.78,2.03,1.78,-0.89,-0.016
6.79,1.89,1.17,0.40,-0.010
6.80,0.26,-0.72,-0.28,-0.005
6.81,-0.11,0.42,-1.11,0.001
6.82,-0.77,2.31,-1.11,0.012
6.83,-0.25,1.02,1.00,0.006
6.84,0.63,0.19,0.62,0.006
6.85,1.59,-0.04,0.85,0.001
6.86,1.66,-0.49,-0.21,-0.010
6.87,1.37,-0.11,0.09,0.001
6.88,0.93,0.26,-0.36,-0.005
6.89,1.07,0.04,0.09,0.006
6.90,0.41,-0.57,-1.34,0.001
6.91,0.41,0.11,-0.06,0.001
6.92,0.93,2.08,0.32,-0.005
6.93,0.85,0.49,1.68,-0.005
6.94,0.26,-1.85,1.53,0.006
6.95,1.07,-0.11,0.85,-0.005
6.96,1.59,0.57,-0.58,-0.010
6.97,0.41,-0.42,-0.36,-0.005
6.98,0.56,0.26,-0.13,-0.005
6.99,0.85,0.57,0.17,0.001
7.00,-0.25,-0.42,1.75,0.012
7.01,0.12,1.17,1.45,0.001
7.02,0.34,1.63,0.17,0.012
7.03,0.78,-0.79,-0.13,0.006
7.04,1.00,-0.72,1.30,-0.010
7.05,1.81,2.16,-1.11,-0.005
7.06,0.93,1.17,0.77,0.001
7.07,-0.18,-2.16,0.62,0.001
7.08,0.12,0.42,1.30,0.001
7.09,0.26,1.63,-1.79,-0.010
7.10,-0.18,-0.34,-1.41,0.001
7.11,0.34,-1.02,-0.51,-0.005
7.12,-0.25,-0.49,-0.51,0.006
7.13,-0.40,0.26,-0.21,0.001
7.14,1.15,0.79,0.25,-0.005
7.15,1.15,0.04,0.40,0.001
7.16,1.15,-1.02,-0.28,-0.005
7.17,1.00,0.42,1.07,-0.010
7.18,1.00,1.10,-0.06,-0.010
7.19,1.07,0.04,0.02,-0.010
7.20,1.59,0.42,-0.28,-0.010
7.21,0.93,-0.19,0.09,-0.010
7.22,-0.40,-0.49,0.40,0.006
7.23,-0.11,0.72,-0.36,-0.005
7.24,-0.33,0.49,-0.13,0.012
7.25,0.26,-1.48,1.45,-0.016
7.26,0.12,-0.72,-0.66,0.012
7.27,1.89,2.54,-1.26,-0.016
7.28,1.96,2.46,-0.66,-0.010
7.29,0.56,-1.85,1.15,-0.010
7.30,-1.29,-0.87,0.47,0.012
7.31,0.19,1.10,-2.54,0.006
7.32,0.63,-1.10,1.75,0.001
7.33,1.15,-1.10,-0.28,-0.016
7.34,1.07,1.25,-0.43,-0.016
7.35,0.04,1.32,-0.21,0.022
7.36,-0.99,-0.19,-0.36,0.001
7.37,-0.70,-0.11,1.38,0.012
7.38,0.48,-0.26,0.55,0.001
7.39,0.78,-0.72,0.55,-0.005
7.40,1.07,1.10,-1.26,-0.010
7.41,1.74,0.04,0.32,-0.016
7.42,1.07,-0.87,0.77,0.006
7.43,0.41,-0.04,-0.51,0.001
7.44,-0.18,0.11,-0.51,0.022
7.45,0.63,-0.49,1.15,0.006
7.46,0.19,-0.49,-0.51,-0.005
7.47,-0.03,-0.34,-2.47,-0.021
7.48,0.41,1.25,-1.34,0.006
7.49,0.93,2.23,1.07,-0.010
7.50,1.00,0.04,0.32,-0.005
7.51,0.04,-1.63,-0.06,0.006
7.52,0.56,0.79,-1.04,-0.005
7.53,0.34,0.42,0.02,-0.016
7.54,-1.29,-2.08,-0.74,0.001
7.55,0.19,0.11,-0.28,-0.016
7.56,1.37,1.48,-0.43,-0.010
7.57,0.85,-0.72,-0.36,-0.016
7.58,0.85,-0.57,0.02,-0.010
